providerField,canonicalKey,acquisitionSurface,providerTimestamp,synqReceivedAt,requestStartedAt,requestCompletedAt,sequenceNumber,numericValue,rawValueJson,physicalSampleFingerprint,requestedInterval,requestedAggregation,aggregateBucketIdentity,hfWindowFrom,hfWindowTo,hfActualQueryTo,acquisitionOrdinal
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:03:20.417Z,2026-09-02T19:03:20.133Z,2026-09-02T19:03:20.417Z,419,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,279
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:03:26.994Z,2026-09-02T19:03:26.754Z,2026-09-02T19:03:26.994Z,450,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,290
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:03:24.000Z,2026-09-02T19:03:33.385Z,2026-09-02T19:03:32.510Z,2026-09-02T19:03:33.385Z,455,19.6078431372549,"{""value"":19.6078431372549,""timestamp"":""2026-09-02T19:03:24Z""}",,,,,,,,295
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:03:24.000Z,2026-09-02T19:03:39.521Z,2026-09-02T19:03:39.031Z,2026-09-02T19:03:39.521Z,460,19.6078431372549,"{""value"":19.6078431372549,""timestamp"":""2026-09-02T19:03:24Z""}",,,,,,,,300
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:03:41.000Z,2026-09-02T19:03:45.421Z,2026-09-02T19:03:45.176Z,2026-09-02T19:03:45.421Z,465,15.29411764705882,"{""value"":15.29411764705882,""timestamp"":""2026-09-02T19:03:41Z""}",,,,,,,,305
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,HF_HISTORICAL,2026-09-02T19:03:39.522Z,2026-09-02T19:03:45.616Z,2026-09-02T19:03:45.423Z,2026-09-02T19:03:45.616Z,470,14.50980392156863,14.50980392156863,040e92102a1122371126521b222bb2b0075e8d7f93c922c96ad94e67f9a75435,1s,AVG,040e92102a1122371126521b222bb2b0075e8d7f93c922c96ad94e67f9a75435,2026-09-02T19:03:37.522Z,2026-09-02T19:03:45.423Z,2026-09-02T19:03:45.423Z,310
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,HF_HISTORICAL,2026-09-02T19:03:40.522Z,2026-09-02T19:03:45.616Z,2026-09-02T19:03:45.423Z,2026-09-02T19:03:45.616Z,475,15.29411764705882,15.29411764705882,d09e8fbc39f2a5ea610e9ca86df71fba8f4d64d720d9540620ea3649a2ae88ea,1s,AVG,d09e8fbc39f2a5ea610e9ca86df71fba8f4d64d720d9540620ea3649a2ae88ea,2026-09-02T19:03:37.522Z,2026-09-02T19:03:45.423Z,2026-09-02T19:03:45.423Z,315
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:03:46.000Z,2026-09-02T19:03:51.189Z,2026-09-02T19:03:50.897Z,2026-09-02T19:03:51.189Z,480,27.45098039215686,"{""value"":27.45098039215686,""timestamp"":""2026-09-02T19:03:46Z""}",,,,,,,,320
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,HF_HISTORICAL,2026-09-02T19:03:44.423Z,2026-09-02T19:03:51.378Z,2026-09-02T19:03:51.190Z,2026-09-02T19:03:51.378Z,485,10.58823529411765,10.58823529411765,61682dbab69743caaf588b15b296d42265bccfcc88391f96fa1a9422f8a1a056,1s,AVG,61682dbab69743caaf588b15b296d42265bccfcc88391f96fa1a9422f8a1a056,2026-09-02T19:03:43.423Z,2026-09-02T19:03:51.190Z,2026-09-02T19:03:51.190Z,325
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,HF_HISTORICAL,2026-09-02T19:03:45.423Z,2026-09-02T19:03:51.378Z,2026-09-02T19:03:51.190Z,2026-09-02T19:03:51.378Z,490,27.45098039215686,27.45098039215686,db4f8a86af0cca488c6d2604872cc89fc02d70aa85f2a9bdae7b498f41beb1a7,1s,AVG,db4f8a86af0cca488c6d2604872cc89fc02d70aa85f2a9bdae7b498f41beb1a7,2026-09-02T19:03:43.423Z,2026-09-02T19:03:51.190Z,2026-09-02T19:03:51.190Z,330
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:03:53.000Z,2026-09-02T19:03:56.904Z,2026-09-02T19:03:56.660Z,2026-09-02T19:03:56.904Z,495,23.13725490196078,"{""value"":23.13725490196078,""timestamp"":""2026-09-02T19:03:53Z""}",,,,,,,,335
