providerField,canonicalKey,acquisitionSurface,providerTimestamp,synqReceivedAt,requestStartedAt,requestCompletedAt,sequenceNumber,numericValue,rawValueJson,physicalSampleFingerprint,requestedInterval,requestedAggregation,aggregateBucketIdentity,hfWindowFrom,hfWindowTo,hfActualQueryTo,acquisitionOrdinal
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:11:14.000Z,2026-09-02T19:11:18.324Z,2026-09-02T19:11:18.055Z,2026-09-02T19:11:18.324Z,1801,23,"{""value"":23,""timestamp"":""2026-09-02T19:11:14Z""}",,,,,,,,1401
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.631Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.631Z,1805,16,16,7f8980444a3f77b6fce5c9ea6450e375e214398790909de59b6989fbca73cec8,1s,AVG,7f8980444a3f77b6fce5c9ea6450e375e214398790909de59b6989fbca73cec8,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.327Z,1405
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:11.533Z,2026-09-02T19:11:18.631Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.631Z,1810,7,7,dd6aadf64433dce9d821bd322f4785a8132760c588464d6be9a4e484ec0ce4a1,1s,AVG,dd6aadf64433dce9d821bd322f4785a8132760c588464d6be9a4e484ec0ce4a1,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.327Z,1410
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:13.533Z,2026-09-02T19:11:18.631Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.631Z,1815,23,23,33fbbf8893f954c038475670caccbc4ad59b9b5aa37c80af3f692f492e2073c0,1s,AVG,33fbbf8893f954c038475670caccbc4ad59b9b5aa37c80af3f692f492e2073c0,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.327Z,1415
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:14.533Z,2026-09-02T19:11:18.631Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.631Z,1820,30,30,594a98da94ea534aaa8a4e2307860588cc93a2f3053c5008bef01f95fad0b370,1s,AVG,594a98da94ea534aaa8a4e2307860588cc93a2f3053c5008bef01f95fad0b370,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.327Z,1420
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:11:19.000Z,2026-09-02T19:11:24.492Z,2026-09-02T19:11:24.303Z,2026-09-02T19:11:24.492Z,1851,0,"{""value"":0,""timestamp"":""2026-09-02T19:11:19Z""}",,,,,,,,1431
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:18.327Z,2026-09-02T19:11:24.681Z,2026-09-02T19:11:24.493Z,2026-09-02T19:11:24.681Z,1856,0,0,23a565c574acc77c7b1c7c7c682a9f094a93a2c09167721e2161f62066b42f22,1s,AVG,23a565c574acc77c7b1c7c7c682a9f094a93a2c09167721e2161f62066b42f22,2026-09-02T19:11:16.327Z,2026-09-02T19:11:24.493Z,2026-09-02T19:11:24.493Z,1436
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:20.327Z,2026-09-02T19:11:24.681Z,2026-09-02T19:11:24.493Z,2026-09-02T19:11:24.681Z,1861,0,0,118a50b7673ccb9bbbddc1643d4034c23875be3838e22becceef12a347f7fe89,1s,AVG,118a50b7673ccb9bbbddc1643d4034c23875be3838e22becceef12a347f7fe89,2026-09-02T19:11:16.327Z,2026-09-02T19:11:24.493Z,2026-09-02T19:11:24.493Z,1441
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:11:25.000Z,2026-09-02T19:11:30.319Z,2026-09-02T19:11:30.026Z,2026-09-02T19:11:30.319Z,1866,0,"{""value"":0,""timestamp"":""2026-09-02T19:11:25Z""}",,,,,,,,1446
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:23.493Z,2026-09-02T19:11:30.778Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.778Z,1871,6,6,31a501505a462aec84e4e16073495ccc8460623eafe38e753b803ae37ccc2dfe,1s,AVG,31a501505a462aec84e4e16073495ccc8460623eafe38e753b803ae37ccc2dfe,2026-09-02T19:11:22.493Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.320Z,1451
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:24.493Z,2026-09-02T19:11:30.778Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.778Z,1876,0,0,19b282d4a8fefc83b713fcbc3e751f54507f49ba777abd664f14a918a3689594,1s,AVG,19b282d4a8fefc83b713fcbc3e751f54507f49ba777abd664f14a918a3689594,2026-09-02T19:11:22.493Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.320Z,1456
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:26.493Z,2026-09-02T19:11:30.778Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.778Z,1881,0,0,d9d16d203f747bf155bb2b8a6ae63ef75b718a2aac2c11daae4e90ecf50aa0f1,1s,AVG,d9d16d203f747bf155bb2b8a6ae63ef75b718a2aac2c11daae4e90ecf50aa0f1,2026-09-02T19:11:22.493Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.320Z,1461
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:11:31.000Z,2026-09-02T19:11:36.484Z,2026-09-02T19:11:36.098Z,2026-09-02T19:11:36.484Z,1886,33,"{""value"":33,""timestamp"":""2026-09-02T19:11:31Z""}",,,,,,,,1466
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:29.320Z,2026-09-02T19:11:36.802Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.802Z,1891,41,41,303716df44cabd0ae3ae335d485f93920fb7ce056e9214039cad3de0575df73d,1s,AVG,303716df44cabd0ae3ae335d485f93920fb7ce056e9214039cad3de0575df73d,2026-09-02T19:11:28.320Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.486Z,1471
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:30.320Z,2026-09-02T19:11:36.802Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.802Z,1896,33,33,63447b111b42f2bdece9f50f58d888c448a3ed286e4d818854381432b8759e89,1s,AVG,63447b111b42f2bdece9f50f58d888c448a3ed286e4d818854381432b8759e89,2026-09-02T19:11:28.320Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.486Z,1476
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:33.320Z,2026-09-02T19:11:36.802Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.802Z,1901,11,11,20873ace231ca191b38bbc5376750d2f2858e157d4900650ca4f0664fdde7ebf,1s,AVG,20873ace231ca191b38bbc5376750d2f2858e157d4900650ca4f0664fdde7ebf,2026-09-02T19:11:28.320Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.486Z,1481
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:11:35.000Z,2026-09-02T19:11:42.446Z,2026-09-02T19:11:42.206Z,2026-09-02T19:11:42.446Z,1906,0,"{""value"":0,""timestamp"":""2026-09-02T19:11:35Z""}",,,,,,,,1486
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:34.486Z,2026-09-02T19:11:42.666Z,2026-09-02T19:11:42.450Z,2026-09-02T19:11:42.666Z,1911,0,0,35aab10859f6eb9a033ab6392da480fd2b548bd81c378d946e17754b9d21950c,1s,AVG,35aab10859f6eb9a033ab6392da480fd2b548bd81c378d946e17754b9d21950c,2026-09-02T19:11:34.486Z,2026-09-02T19:11:42.450Z,2026-09-02T19:11:42.450Z,1491
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:11:45.000Z,2026-09-02T19:11:48.284Z,2026-09-02T19:11:48.036Z,2026-09-02T19:11:48.284Z,1916,7,"{""value"":7,""timestamp"":""2026-09-02T19:11:45Z""}",,,,,,,,1496
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:41.450Z,2026-09-02T19:11:48.502Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.502Z,1921,0,0,329968834987fbdc08ede0656f269b3b35a0f12839b466f6a5302e66daf73e1a,1s,AVG,329968834987fbdc08ede0656f269b3b35a0f12839b466f6a5302e66daf73e1a,2026-09-02T19:11:40.450Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.292Z,1501
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:43.450Z,2026-09-02T19:11:48.502Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.502Z,1926,0,0,4b239cba31aa46b2ddcd6f1b68d2663e7de3160362c45d0ee54fb54e0452b973,1s,AVG,4b239cba31aa46b2ddcd6f1b68d2663e7de3160362c45d0ee54fb54e0452b973,2026-09-02T19:11:40.450Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.292Z,1506
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:44.450Z,2026-09-02T19:11:48.502Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.502Z,1931,7,7,6718ab07287d023368f28f721e397e160f45e78f58d8ab56b5b452f3449319cb,1s,AVG,6718ab07287d023368f28f721e397e160f45e78f58d8ab56b5b452f3449319cb,2026-09-02T19:11:40.450Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.292Z,1511
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:11:51.000Z,2026-09-02T19:11:54.318Z,2026-09-02T19:11:53.902Z,2026-09-02T19:11:54.318Z,1936,3,"{""value"":3,""timestamp"":""2026-09-02T19:11:51Z""}",,,,,,,,1516
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:48.292Z,2026-09-02T19:11:54.563Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.563Z,1941,8,8,4f5a652ea58710253d4f08d1ab364d8dad947a97aebd0b113a5e69b93011fc10,1s,AVG,4f5a652ea58710253d4f08d1ab364d8dad947a97aebd0b113a5e69b93011fc10,2026-09-02T19:11:46.292Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.321Z,1521
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:49.292Z,2026-09-02T19:11:54.563Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.563Z,1946,0,0,a940b6e480e71b8fb1a256ecfe55aaca31b95162c9d98a221580825952145c70,1s,AVG,a940b6e480e71b8fb1a256ecfe55aaca31b95162c9d98a221580825952145c70,2026-09-02T19:11:46.292Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.321Z,1526
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:50.292Z,2026-09-02T19:11:54.563Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.563Z,1951,3,3,8dd98bfa62ac01090633728dd3ba18dfd19243c58f465cf6190a7ef86752e033,1s,AVG,8dd98bfa62ac01090633728dd3ba18dfd19243c58f465cf6190a7ef86752e033,2026-09-02T19:11:46.292Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.321Z,1531
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:11:55.000Z,2026-09-02T19:12:00.571Z,2026-09-02T19:12:00.267Z,2026-09-02T19:12:00.571Z,1982,28,"{""value"":28,""timestamp"":""2026-09-02T19:11:55Z""}",,,,,,,,1542
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:53.321Z,2026-09-02T19:12:00.893Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.893Z,1987,8,8,4d3b27be35111f0f90169029dbd342f2a0633c6d46ba9fad1a0a2d39044ab340,1s,AVG,4d3b27be35111f0f90169029dbd342f2a0633c6d46ba9fad1a0a2d39044ab340,2026-09-02T19:11:52.321Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.575Z,1547
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:54.321Z,2026-09-02T19:12:00.893Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.893Z,1992,28,28,62c764ecf4f93082dbbb63959453ec36923712e9010960d1559f21c75c23c100,1s,AVG,62c764ecf4f93082dbbb63959453ec36923712e9010960d1559f21c75c23c100,2026-09-02T19:11:52.321Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.575Z,1552
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:55.321Z,2026-09-02T19:12:00.893Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.893Z,1997,0,0,32da9bde89a61b6cc6b219cd1222f771bcce2f8be40fc8d3714511b0983511ff,1s,AVG,32da9bde89a61b6cc6b219cd1222f771bcce2f8be40fc8d3714511b0983511ff,2026-09-02T19:11:52.321Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.575Z,1557
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:56.321Z,2026-09-02T19:12:00.893Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.893Z,2002,0,0,fd795ec5ad4fd8e441447fcb16ce95dc937df8352fdfc49129fb15a91b7cc887,1s,AVG,fd795ec5ad4fd8e441447fcb16ce95dc937df8352fdfc49129fb15a91b7cc887,2026-09-02T19:11:52.321Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.575Z,1562
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:00.000Z,2026-09-02T19:12:06.595Z,2026-09-02T19:12:06.282Z,2026-09-02T19:12:06.595Z,2007,28,"{""value"":28,""timestamp"":""2026-09-02T19:12:00Z""}",,,,,,,,1567
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:58.575Z,2026-09-02T19:12:06.819Z,2026-09-02T19:12:06.598Z,2026-09-02T19:12:06.819Z,2012,29,29,dd287c7256e7c5f1722fbbaca8ed8903b3632162cf3c02e011fa707ebfa6f963,1s,AVG,dd287c7256e7c5f1722fbbaca8ed8903b3632162cf3c02e011fa707ebfa6f963,2026-09-02T19:11:58.575Z,2026-09-02T19:12:06.598Z,2026-09-02T19:12:06.598Z,1572
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:11:59.575Z,2026-09-02T19:12:06.819Z,2026-09-02T19:12:06.598Z,2026-09-02T19:12:06.819Z,2017,28,28,ee6b27c780bde9550baf48c4142cec0e92e6a24d7ba7cd8f4c2b85cfa655befe,1s,AVG,ee6b27c780bde9550baf48c4142cec0e92e6a24d7ba7cd8f4c2b85cfa655befe,2026-09-02T19:11:58.575Z,2026-09-02T19:12:06.598Z,2026-09-02T19:12:06.598Z,1577
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:00.000Z,2026-09-02T19:12:12.411Z,2026-09-02T19:12:12.144Z,2026-09-02T19:12:12.411Z,2022,28,"{""value"":28,""timestamp"":""2026-09-02T19:12:00Z""}",,,,,,,,1582
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:00.000Z,2026-09-02T19:12:18.224Z,2026-09-02T19:12:17.948Z,2026-09-02T19:12:18.224Z,2027,28,"{""value"":28,""timestamp"":""2026-09-02T19:12:00Z""}",,,,,,,,1587
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:00.000Z,2026-09-02T19:12:24.179Z,2026-09-02T19:12:23.884Z,2026-09-02T19:12:24.179Z,2032,28,"{""value"":28,""timestamp"":""2026-09-02T19:12:00Z""}",,,,,,,,1592
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:26.000Z,2026-09-02T19:12:30.416Z,2026-09-02T19:12:30.174Z,2026-09-02T19:12:30.416Z,2037,29,"{""value"":29,""timestamp"":""2026-09-02T19:12:26Z""}",,,,,,,,1597
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2042,31,31,f1ca132b89ee9479f2c542c8734f246ae3d030accb5f0860e27a506d204c05c6,1s,AVG,f1ca132b89ee9479f2c542c8734f246ae3d030accb5f0860e27a506d204c05c6,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1602
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:23.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2047,41,41,c879e6343648a3753b2190a9bebb8a6c24b823a392d22f662986e776a113b7a8,1s,AVG,c879e6343648a3753b2190a9bebb8a6c24b823a392d22f662986e776a113b7a8,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1607
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:25.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2052,29,29,3891faaeab8015a8e049ac2eb2a4f21be24ae65e1fbd7c9c6295af924b6c7f8d,1s,AVG,3891faaeab8015a8e049ac2eb2a4f21be24ae65e1fbd7c9c6295af924b6c7f8d,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1612
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:26.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2057,43,43,209f54481519bdded5b2d006b8fe18238811806228b273256b77d463dae500cd,1s,AVG,209f54481519bdded5b2d006b8fe18238811806228b273256b77d463dae500cd,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1617
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:27.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2062,20,20,3c9389b57b527a8466fc5f4cff7316417272044cf178396336a1eee87d6e8734,1s,AVG,3c9389b57b527a8466fc5f4cff7316417272044cf178396336a1eee87d6e8734,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1622
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:32.000Z,2026-09-02T19:12:37.008Z,2026-09-02T19:12:36.565Z,2026-09-02T19:12:37.008Z,2093,13,"{""value"":13,""timestamp"":""2026-09-02T19:12:32Z""}",,,,,,,,1633
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:28.418Z,2026-09-02T19:12:37.225Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.225Z,2098,0,0,075261174641f8d76a19e33250a5b77e6388601961847587bdfb5caee37e4de1,1s,AVG,075261174641f8d76a19e33250a5b77e6388601961847587bdfb5caee37e4de1,2026-09-02T19:12:28.418Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.010Z,1638
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:29.418Z,2026-09-02T19:12:37.225Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.225Z,2103,5,5,7dbef00e6671688b696f418ec49579057a5d43ba98ccf2e289d4f5315b166043,1s,AVG,7dbef00e6671688b696f418ec49579057a5d43ba98ccf2e289d4f5315b166043,2026-09-02T19:12:28.418Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.010Z,1643
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:31.418Z,2026-09-02T19:12:37.225Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.225Z,2108,13,13,d8eead285fade2920778854981c420ffa64dba5f2a12fdc7c172858c052e1ee2,1s,AVG,d8eead285fade2920778854981c420ffa64dba5f2a12fdc7c172858c052e1ee2,2026-09-02T19:12:28.418Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.010Z,1648
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:35.000Z,2026-09-02T19:12:42.765Z,2026-09-02T19:12:42.506Z,2026-09-02T19:12:42.765Z,2113,7,"{""value"":7,""timestamp"":""2026-09-02T19:12:35Z""}",,,,,,,,1653
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:43.000Z,2026-09-02T19:12:48.444Z,2026-09-02T19:12:48.238Z,2026-09-02T19:12:48.444Z,2118,16,"{""value"":16,""timestamp"":""2026-09-02T19:12:43Z""}",,,,,,,,1658
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:41.768Z,2026-09-02T19:12:48.740Z,2026-09-02T19:12:48.446Z,2026-09-02T19:12:48.740Z,2123,4,4,360414daa4acd17f7a00ffc76953f77cf7a399cb6321a4a2b4ad00e77767ad73,1s,AVG,360414daa4acd17f7a00ffc76953f77cf7a399cb6321a4a2b4ad00e77767ad73,2026-09-02T19:12:40.768Z,2026-09-02T19:12:48.446Z,2026-09-02T19:12:48.446Z,1663
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:42.768Z,2026-09-02T19:12:48.740Z,2026-09-02T19:12:48.446Z,2026-09-02T19:12:48.740Z,2128,16,16,281c61e12aeaa8ad2715448c8db5de7542bf3c68175eff55b46475384929763e,1s,AVG,281c61e12aeaa8ad2715448c8db5de7542bf3c68175eff55b46475384929763e,2026-09-02T19:12:40.768Z,2026-09-02T19:12:48.446Z,2026-09-02T19:12:48.446Z,1668
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:50.000Z,2026-09-02T19:12:54.346Z,2026-09-02T19:12:54.084Z,2026-09-02T19:12:54.346Z,2133,0,"{""value"":0,""timestamp"":""2026-09-02T19:12:50Z""}",,,,,,,,1673
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:46.446Z,2026-09-02T19:12:54.550Z,2026-09-02T19:12:54.348Z,2026-09-02T19:12:54.550Z,2138,3,3,d2c5e8c0c30d6a470742c7cd7597fc37732462ebd88916a8fa88c8e598154d53,1s,AVG,d2c5e8c0c30d6a470742c7cd7597fc37732462ebd88916a8fa88c8e598154d53,2026-09-02T19:12:46.446Z,2026-09-02T19:12:54.348Z,2026-09-02T19:12:54.348Z,1678
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:49.446Z,2026-09-02T19:12:54.550Z,2026-09-02T19:12:54.348Z,2026-09-02T19:12:54.550Z,2143,0,0,71ee96a634de789bb94eb33aa5c4dedf93a1d2e335e9c59d07f3d1ab3cf70341,1s,AVG,71ee96a634de789bb94eb33aa5c4dedf93a1d2e335e9c59d07f3d1ab3cf70341,2026-09-02T19:12:46.446Z,2026-09-02T19:12:54.348Z,2026-09-02T19:12:54.348Z,1683
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:12:56.000Z,2026-09-02T19:13:00.151Z,2026-09-02T19:12:59.910Z,2026-09-02T19:13:00.151Z,2148,22,"{""value"":22,""timestamp"":""2026-09-02T19:12:56Z""}",,,,,,,,1688
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:53.348Z,2026-09-02T19:13:00.387Z,2026-09-02T19:13:00.153Z,2026-09-02T19:13:00.387Z,2153,22,22,4ea990b10ed982e261988bf4e44aab4e7cefd9c26b420d9865316ba18cae9b20,1s,AVG,4ea990b10ed982e261988bf4e44aab4e7cefd9c26b420d9865316ba18cae9b20,2026-09-02T19:12:52.348Z,2026-09-02T19:13:00.152Z,2026-09-02T19:13:00.152Z,1693
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:55.348Z,2026-09-02T19:13:00.387Z,2026-09-02T19:13:00.153Z,2026-09-02T19:13:00.387Z,2158,22,22,94b43e8c03277655f77739bf5b3afea706d83046465be684c9134d974709cf5c,1s,AVG,94b43e8c03277655f77739bf5b3afea706d83046465be684c9134d974709cf5c,2026-09-02T19:12:52.348Z,2026-09-02T19:13:00.152Z,2026-09-02T19:13:00.152Z,1698
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:13:02.000Z,2026-09-02T19:13:05.929Z,2026-09-02T19:13:05.664Z,2026-09-02T19:13:05.929Z,2163,0,"{""value"":0,""timestamp"":""2026-09-02T19:13:02Z""}",,,,,,,,1703
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:12:59.152Z,2026-09-02T19:13:06.137Z,2026-09-02T19:13:05.930Z,2026-09-02T19:13:06.137Z,2168,24,24,bbcf2292f961cb1ee39e39373588c693aed97608f507eff84d64e412b6444c01,1s,AVG,bbcf2292f961cb1ee39e39373588c693aed97608f507eff84d64e412b6444c01,2026-09-02T19:12:58.152Z,2026-09-02T19:13:05.930Z,2026-09-02T19:13:05.930Z,1708
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:13:01.152Z,2026-09-02T19:13:06.137Z,2026-09-02T19:13:05.930Z,2026-09-02T19:13:06.137Z,2173,0,0,9f3f47af508c3873e63e4e2103a32b94d4824cded1675ef328f97d9a6a39a29f,1s,AVG,9f3f47af508c3873e63e4e2103a32b94d4824cded1675ef328f97d9a6a39a29f,2026-09-02T19:12:58.152Z,2026-09-02T19:13:05.930Z,2026-09-02T19:13:05.930Z,1713
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:13:05.000Z,2026-09-02T19:13:12.030Z,2026-09-02T19:13:11.800Z,2026-09-02T19:13:12.030Z,2204,6,"{""value"":6,""timestamp"":""2026-09-02T19:13:05Z""}",,,,,,,,1724
speed,CAN_VEHICLE_SPEED,HF_HISTORICAL,2026-09-02T19:13:04.930Z,2026-09-02T19:13:12.226Z,2026-09-02T19:13:12.031Z,2026-09-02T19:13:12.226Z,2209,6,6,35fa386ae57c9e114118b2ce61d2b4cda3ee18d5fdd278d0f2e5875b44a4db78,1s,AVG,35fa386ae57c9e114118b2ce61d2b4cda3ee18d5fdd278d0f2e5875b44a4db78,2026-09-02T19:13:03.930Z,2026-09-02T19:13:12.031Z,2026-09-02T19:13:12.031Z,1729
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:13:07.000Z,2026-09-02T19:13:17.757Z,2026-09-02T19:13:17.531Z,2026-09-02T19:13:17.757Z,2214,21,"{""value"":21,""timestamp"":""2026-09-02T19:13:07Z""}",,,,,,,,1734
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:13:07.000Z,2026-09-02T19:13:23.505Z,2026-09-02T19:13:23.272Z,2026-09-02T19:13:23.505Z,2219,21,"{""value"":21,""timestamp"":""2026-09-02T19:13:07Z""}",,,,,,,,1739
speed,CAN_VEHICLE_SPEED,LATEST_LIVE,2026-09-02T19:13:07.000Z,2026-09-02T19:13:29.501Z,2026-09-02T19:13:29.097Z,2026-09-02T19:13:29.501Z,2224,21,"{""value"":21,""timestamp"":""2026-09-02T19:13:07Z""}",,,,,,,,1744
