domain,method,route,controller,handler,file,organizationGuard,permissionsGuard,rolesGuard,otherGuards,requiredPermission,rolesDecorator,hasOrgIdParam,resourceScopeHint,stationScopeEnforced,selfServiceException,masterAdminException,frontendVisibility,testCoverage,risk,riskReasons,notes
vehicles_fleet,PUT,/admin/vehicles/:vehicleId/exterior-images/:view,VehiclesController,upsertExteriorImageAdmin,modules/vehicles/vehicles.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/admin/vehicles/:vehicleId/exterior-images/:view/apply-model,VehiclesController,applyExteriorModelImageToVehicle,modules/vehicles/vehicles.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/admin/vehicles/:vehicleId/exterior-images/:view/save-as-model,VehiclesController,saveExteriorImageAsModelTemplate,modules/vehicles/vehicles.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/admin/vehicles/hardware-backfill,PlatformAdminController,backfillHardwareType,modules/platform-admin/platform-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/insurances/inquiries,InsurancesController,submitInquiry,modules/insurances/insurances.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/insurances/live-sharing,InsurancesController,createLiveSharing,modules/insurances/insurances.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/insurances/live-sharing/:id,InsurancesController,updateLiveSharing,modules/insurances/insurances.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/organizations/:orgId/rental-rules/categories/:categoryId/vehicles,RentalRulesController,assignCategoryVehicles,modules/rental-rules/rental-rules.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles,VehiclesController,createByOrg,modules/vehicles/vehicles.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,DELETE,/organizations/:orgId/vehicles/:vehicleId,VehiclesController,deleteByOrg,modules/vehicles/vehicles.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/organizations/:orgId/vehicles/:vehicleId,VehiclesController,updateByOrg,modules/vehicles/vehicles.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/battery-reference-capacity,VehicleBatteryReferenceCapacityController,create,modules/vehicle-intelligence/battery-health/reference-capacity/vehicle-battery-reference-capacity.controller.ts,yes,yes,yes,,fleet-condition.read,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/organizations/:orgId/vehicles/:vehicleId/battery-reference-capacity/:referenceCapacityId/notes,VehicleBatteryReferenceCapacityController,updateNotes,modules/vehicle-intelligence/battery-health/reference-capacity/vehicle-battery-reference-capacity.controller.ts,yes,yes,yes,,fleet-condition.manage,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/battery-reference-capacity/:referenceCapacityId/verify,VehicleBatteryReferenceCapacityController,verify,modules/vehicle-intelligence/battery-health/reference-capacity/vehicle-battery-reference-capacity.controller.ts,yes,yes,yes,,fleet-condition.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,GET,/organizations/:orgId/vehicles/:vehicleId/battery-reference-capacity/audit,VehicleBatteryReferenceCapacityController,listAudit,modules/vehicle-intelligence/battery-health/reference-capacity/vehicle-battery-reference-capacity.controller.ts,yes,yes,yes,,fleet-condition.read,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,GET,/organizations/:orgId/vehicles/:vehicleId/battery-reference-capacity/history,VehicleBatteryReferenceCapacityController,listHistory,modules/vehicle-intelligence/battery-health/reference-capacity/vehicle-battery-reference-capacity.controller.ts,yes,yes,yes,,fleet-condition.read,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/brake-rental-health/review-override,RentalHealthController,createBrakeRentalReviewOverride,modules/rental-health/rental-health.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,DELETE,/organizations/:orgId/vehicles/:vehicleId/brake-rental-health/review-override/:overrideId,RentalHealthController,revokeBrakeRentalReviewOverride,modules/rental-health/rental-health.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/complaints,VehiclesController,createVehicleComplaint,modules/vehicles/vehicles.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/organizations/:orgId/vehicles/:vehicleId/rental-requirements/overrides,RentalRulesController,upsertVehicleOverrides,modules/rental-rules/rental-rules.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/organizations/:orgId/vehicles/:vehicleId/status,VehiclesController,updateVehicleStatus,modules/vehicles/vehicles.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/technical-observations,TechnicalObservationsController,create,modules/technical-observations/technical-observations.controller.ts,yes,yes,yes,,fleet.read,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/organizations/:orgId/vehicles/:vehicleId/technical-observations/:observationId,TechnicalObservationsController,update,modules/technical-observations/technical-observations.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/technical-observations/:observationId/convert-to-task,TechnicalObservationsController,convertToTask,modules/technical-observations/technical-observations.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/technical-observations/:observationId/dismiss,TechnicalObservationsController,dismiss,modules/technical-observations/technical-observations.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/technical-observations/:observationId/link-damage,TechnicalObservationsController,linkDamage,modules/technical-observations/technical-observations.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/technical-observations/:observationId/link-service,TechnicalObservationsController,linkService,modules/technical-observations/technical-observations.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/technical-observations/:observationId/resolve,TechnicalObservationsController,resolve,modules/technical-observations/technical-observations.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/:vehicleId/tire-rental-health/review-override,RentalHealthController,createTireRentalReviewOverride,modules/rental-health/rental-health.controller.ts,yes,yes,yes,,fleet.read,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,DELETE,/organizations/:orgId/vehicles/:vehicleId/tire-rental-health/review-override/:overrideId,RentalHealthController,revokeTireRentalReviewOverride,modules/rental-health/rental-health.controller.ts,yes,yes,yes,,fleet.write,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PUT,/organizations/:orgId/vehicles/:vehicleId/tires,VehiclesController,upsertTireData,modules/vehicles/vehicles.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vehicles/register-from-dimo,VehiclesController,registerFromDimo,modules/vehicles/vehicles.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/organizations/:orgId/vendors/:id/vehicles,VendorsController,linkVehicle,modules/vendors/vendors.controller.ts,yes,yes,no,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,DELETE,/organizations/:orgId/vendors/:id/vehicles/:linkId,VendorsController,unlinkVehicle,modules/vendors/vendors.controller.ts,yes,yes,no,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/organizations/:orgId/vendors/:id/vehicles/:linkId,VendorsController,updateLink,modules/vendors/vendors.controller.ts,yes,yes,no,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/parts-accessories/disclosures/confirm,PartsAccessoriesController,confirmDisclosure,modules/parts-accessories/parts-accessories.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/parts-accessories/search,PartsAccessoriesController,searchProducts,modules/parts-accessories/parts-accessories.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,DELETE,/vehicles/:vehicleId,VehiclesController,delete,modules/vehicles/vehicles.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/vehicles/:vehicleId,VehiclesController,update,modules/vehicles/vehicles.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/activate-high-mobility-health,HighMobilityVehicleRegisterController,activateHmHealth,modules/high-mobility/high-mobility-vehicle-register.controller.ts,no,no,yes,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/battery,VehicleIntelligenceController,createBatterySpec,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/vehicles/:vehicleId/battery/:id,VehicleIntelligenceController,updateBatterySpec,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/brake-health/initialize,VehicleIntelligenceController,initializeBrakeHealth,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/brake-health/recalculate,VehicleIntelligenceController,recalculateBrakeHealth,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/brake-health/service,VehicleIntelligenceController,recordBrakeLifecycleService,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/brakes,VehicleIntelligenceController,createBrakeSpec,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/vehicles/:vehicleId/brakes/:id,VehicleIntelligenceController,updateBrakeSpec,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/compliance-task-signals/:signalKey/materialize,VehicleIntelligenceController,materializeComplianceTask,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/damages,VehicleIntelligenceController,createDamage,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/vehicles/:vehicleId/damages/:id,VehicleIntelligenceController,updateDamage,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/damages/:id/images,VehicleIntelligenceController,addDamageImage,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/vehicles/:vehicleId/damages/:id/place,VehicleIntelligenceController,placeDamageOnVehicle,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/vehicles/:vehicleId/damages/:id/repair,VehicleIntelligenceController,markDamageRepaired,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/damages/:id/repair-task,VehicleIntelligenceController,createDamageRepairTask,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/damages/ai-analyze-exterior,VehicleIntelligenceController,analyzeExteriorPhotosForDamage,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/driving-capabilities/refresh-diagnostic,VehicleIntelligenceController,refreshDrivingCapabilitiesDiagnostic,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/dtc/:code/knowledge/retry,VehicleIntelligenceController,retryDtcKnowledge,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/energy-events/detect,VehicleIntelligenceController,detectEnergyEvents,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/enrichment-jobs,VehicleIntelligenceController,createEnrichmentJob,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/vehicles/:vehicleId/hardware-type,VehicleIntelligenceController,updateHardwareType,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/high-mobility/activate-health,VehicleIntelligenceController,hmActivateHealth,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/high-mobility/check-eligibility,VehicleIntelligenceController,hmCheckEligibility,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/high-mobility/deactivate,VehicleIntelligenceController,hmDeactivate,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/high-mobility/refresh-status,VehicleIntelligenceController,hmRefreshStatus,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/hm-health-app/activate,VehicleIntelligenceController,hmHealthAppActivate,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/hm-health-app/check-eligibility,VehicleIntelligenceController,hmHealthAppCheckEligibility,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/hm-health-app/deactivate,VehicleIntelligenceController,hmHealthAppDeactivate,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/hm-health-app/refresh-status,VehicleIntelligenceController,hmHealthAppRefreshStatus,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/hm-health-app/request-direct-clearance,VehicleIntelligenceController,hmHealthAppRequestDirectClearance,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/hm-vehicle-health/refresh-ai-health-care,VehicleIntelligenceController,hmRefreshAiHealthCare,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/hm-vehicle-health/refresh-service,VehicleIntelligenceController,hmRefreshService,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/hm-vehicle-health/refresh-tire-pressure,VehicleIntelligenceController,hmRefreshTirePressure,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/link-high-mobility-full-telemetry,HighMobilityVehicleRegisterController,linkFullTelemetry,modules/high-mobility/high-mobility-vehicle-register.controller.ts,no,no,yes,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/service-events,VehicleIntelligenceController,createServiceEvent,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,DELETE,/vehicles/:vehicleId/service-events/:id,VehicleIntelligenceController,deleteServiceEvent,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,PATCH,/vehicles/:vehicleId/service-events/:id,VehicleIntelligenceController,updateServiceEvent,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
vehicles_fleet,POST,/vehicles/:vehicleId/tires,VehicleIntelligenceController,createTireSetup,modules/vehicle-intelligence/vehicle-intelligence.controller.ts,no,no,yes,VehicleOwnershipGuard,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
